BRO-135,2014,0,BRO-243,BRO-42,BRO-172,NA,NA,NA,NA,NA,NA,NA
BRO-142,2007,0,BRO-129,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-142,2010,0,BRO-129,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-142,2012,0,BRO-129,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-142,2014,0,BRO-129,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-149,2007,0,BRO-129,SXM-40,BRO-16,SHL-49,NA,NA,NA,NA,NA,NA
BRO-149,2010,0,BRO-129,SXM-40,BRO-16,SHL-49,NA,NA,NA,NA,NA,NA
BRO-149,2012,0,BRO-129,SXM-40,BRO-16,SHL-49,NA,NA,NA,NA,NA,NA
BRO-149,2014,0,BRO-129,SXM-40,BRO-16,SHL-49,NA,NA,NA,NA,NA,NA
BRO-151,2007,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
BRO-151,2010,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
BRO-151,2012,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
BRO-151,2014,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
BRO-154,2007,0,SXM-63,SXM-216,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA
BRO-154,2008,0,SXM-63,SXM-216,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA
BRO-154,2010,0,SXM-63,SXM-216,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA
BRO-154,2012,0,SXM-63,SXM-216,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA
BRO-154,2014,0,SXM-63,SXM-216,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA
BRO-16,2014,0,BRO-16,BRO-129,JOS-34,NA,NA,NA,NA,NA,NA,NA
BRO-171,2007,0,BRO-243,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-171,2010,0,BRO-243,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-171,2012,0,BRO-243,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-171,2014,0,BRO-243,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-172,2014,0,BRO-172,BRO-57,BRO-245,NA,NA,NA,NA,NA,NA,NA
BRO-196,2014,0,BRO-196,BRO-10,SXM-63,NA,NA,NA,NA,NA,NA,NA
BRO-209,2007,0,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA,NA
BRO-209,2010,0,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA,NA
BRO-209,2012,0,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA,NA
BRO-209,2014,0,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA,NA
BRO-21,2014,0,BRO-21,SXM-151,SXM-216,GRN-28,NA,NA,NA,NA,NA,NA
BRO-219,2007,0,BRO-243,BRO-172,NA,NA,NA,NA,NA,NA,NA,NA
BRO-219,2010,0,BRO-243,BRO-172,NA,NA,NA,NA,NA,NA,NA,NA
BRO-219,2012,0,BRO-243,BRO-172,NA,NA,NA,NA,NA,NA,NA,NA
BRO-219,2014,0,BRO-243,BRO-172,NA,NA,NA,NA,NA,NA,NA,NA
BRO-22,2007,0,BRO-57,BRO-10,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-22,2012,0,BRO-57,BRO-10,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-22,2014,0,BRO-57,BRO-10,BRO-243,NA,NA,NA,NA,NA,NA,NA
BRO-225,2007,0,BRO-42,BRO-172,BRO-10,BRO-245,NA,NA,NA,NA,NA,NA
BRO-225,2010,0,BRO-42,BRO-172,BRO-10,BRO-245,NA,NA,NA,NA,NA,NA
BRO-225,2012,0,BRO-42,BRO-172,BRO-10,BRO-245,NA,NA,NA,NA,NA,NA
BRO-225,2014,0,BRO-42,BRO-172,BRO-10,BRO-245,NA,NA,NA,NA,NA,NA
BRO-238,2007,0,SXM-63,BRO-57,BRO-172,BRO-42,BRO-243,NA,NA,NA,NA,NA
BRO-238,2014,0,SXM-63,BRO-57,BRO-172,BRO-42,BRO-243,NA,NA,NA,NA,NA
BRO-243,2014,0,BRO-243,BRO-57,SXM-30,SXM-63,NA,NA,NA,NA,NA,NA
BRO-245,2014,0,BRO-245,BRO-172,BRO-42,BRO-10,NA,NA,NA,NA,NA,NA
BRO-284,2007,0,SXM-30,SXM-216,BRO-21,GRN-49,NA,NA,NA,NA,NA,NA
BRO-284,2010,0,SXM-30,SXM-216,BRO-21,GRN-49,NA,NA,NA,NA,NA,NA
BRO-284,2012,0,SXM-30,SXM-216,BRO-21,GRN-49,NA,NA,NA,NA,NA,NA
BRO-284,2014,0,SXM-30,SXM-216,BRO-21,GRN-49,NA,NA,NA,NA,NA,NA
BRO-334,2010,0,SXM-63,SXM-30,BRO-196,NA,NA,NA,NA,NA,NA,NA
BRO-334,2012,0,SXM-63,SXM-30,BRO-196,NA,NA,NA,NA,NA,NA,NA
BRO-334,2014,0,SXM-63,SXM-30,BRO-196,NA,NA,NA,NA,NA,NA,NA
BRO-42,2014,0,BRO-42,BRO-172,SXM-63,BRO-245,BRO-10,NA,NA,NA,NA,NA
BRO-57,2014,0,BRO-57,BRO-42,SXM-63,BRO-172,NA,NA,NA,NA,NA,NA
BRO-8,2007,0,SXM-63,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-8,2008,0,SXM-63,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-8,2010,0,SXM-63,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA,NA
BRO-8,2014,0,SXM-63,BRO-196,SXM-30,NA,NA,NA,NA,NA,NA,NA
FAL-6,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FAL-6,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FAL-6,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FAL-6,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-12,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-12,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-12,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-12,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-2,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-7,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-7,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-7,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-71,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-71,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-71,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
FOR-71,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
GRN-101,2007,0,BRO-21,SXM-151,GRN-28,SXM-216,NA,NA,NA,NA,NA,NA
GRN-101,2008,0,BRO-21,SXM-151,GRN-28,SXM-216,NA,NA,NA,NA,NA,NA
GRN-101,2009,0,BRO-21,SXM-151,GRN-28,SXM-216,NA,NA,NA,NA,NA,NA
GRN-101,2011,0,BRO-21,SXM-151,GRN-28,SXM-216,NA,NA,NA,NA,NA,NA
GRN-101,2013,0,BRO-21,SXM-151,GRN-28,SXM-216,NA,NA,NA,NA,NA,NA
GRN-16,2006,0,BRO-196,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-16,2011,0,BRO-196,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-16,2013,0,BRO-196,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-20,2006,0,BRO-196,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
GRN-20,2009,0,BRO-196,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
GRN-20,2011,0,BRO-196,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
GRN-20,2013,0,BRO-196,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA,NA
GRN-27,2007,0,SXM-30,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA
GRN-27,2008,0,SXM-30,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA
GRN-27,2009,0,SXM-30,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA
GRN-27,2011,0,SXM-30,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA
GRN-27,2013,0,SXM-30,BRO-196,SXM-63,NA,NA,NA,NA,NA,NA,NA
GRN-28,2013,0,GRN-28,SXM-30,SXM-216,BRO-21,SXM-151,NA,NA,NA,NA,NA
GRN-47,2006,0,BRO-129,SXM-40,SXM-107,SHL-49,BRO-243,NA,NA,NA,NA,NA
GRN-47,2009,0,BRO-129,SXM-40,SXM-107,SHL-49,BRO-243,NA,NA,NA,NA,NA
GRN-47,2011,0,BRO-129,SXM-40,SXM-107,SHL-49,BRO-243,NA,NA,NA,NA,NA
GRN-47,2013,0,BRO-129,SXM-40,SXM-107,SHL-49,BRO-243,NA,NA,NA,NA,NA
GRN-50,2006,0,GRN-28,SXM-30,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-50,2011,0,GRN-28,SXM-30,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-50,2013,0,GRN-28,SXM-30,SXM-216,NA,NA,NA,NA,NA,NA,NA
GRN-65,2006,0,BRO-57,SXM-281,SXM-40,NA,NA,NA,NA,NA,NA,NA
GRN-65,2009,0,BRO-57,SXM-281,SXM-40,NA,NA,NA,NA,NA,NA,NA
GRN-65,2011,0,BRO-57,SXM-281,SXM-40,NA,NA,NA,NA,NA,NA,NA
GRN-65,2013,0,BRO-57,SXM-281,SXM-40,NA,NA,NA,NA,NA,NA,NA
GRN-66,2006,0,SXM-40,BRO-57,SXM-281,BRO-172,NA,NA,NA,NA,NA,NA
GRN-66,2009,0,SXM-40,BRO-57,SXM-281,BRO-172,NA,NA,NA,NA,NA,NA
GRN-66,2011,0,SXM-40,BRO-57,SXM-281,BRO-172,NA,NA,NA,NA,NA,NA
GRN-66,2013,0,SXM-40,BRO-57,SXM-281,BRO-172,NA,NA,NA,NA,NA,NA
GRN-7,2006,0,SXM-63,BRO-196,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
GRN-7,2009,0,SXM-63,BRO-196,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
GRN-7,2011,0,SXM-63,BRO-196,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
GRN-7,2013,0,SXM-63,BRO-196,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
GRN-73,2006,0,BRO-57,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
GRN-73,2009,0,BRO-57,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
GRN-73,2011,0,BRO-57,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
GRN-73,2013,0,BRO-57,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
JOS-1,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
JOS-1,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
JOS-1,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
JOS-1,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
JOS-25,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
JOS-34,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-13,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-14,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-14,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-14,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-14,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MCR-14,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MOR-2,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MOR-2,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MOR-2,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
MOR-2,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-3,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-3,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-3,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-3,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-33,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-33,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-33,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
NDN-33,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
ROS-6,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
ROS-6,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
ROS-6,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-48,2007,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-48,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-48,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-48,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-48,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-50,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-50,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-50,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHL-50,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-19,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-19,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-19,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-19,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-20,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-20,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-20,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SHR-20,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
SXM-103,2009,0,SXM-216,SXM-63,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
SXM-103,2011,0,SXM-216,SXM-63,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
SXM-103,2013,0,SXM-216,SXM-63,SXM-30,GRN-49,NA,NA,NA,NA,NA,NA
SXM-105,2009,0,SXM-30,BRO-10,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA
SXM-105,2011,0,SXM-30,BRO-10,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA
SXM-105,2013,0,SXM-30,BRO-10,SXM-63,SXM-216,NA,NA,NA,NA,NA,NA
SXM-107,2013,0,SXM-107,BRO-245,JOS-34,FOR-2,NA,NA,NA,NA,NA,NA
SXM-108,2005,0,SXM-151,SXM-216,BRO-21,NA,NA,NA,NA,NA,NA,NA
SXM-108,2009,0,SXM-151,SXM-216,BRO-21,NA,NA,NA,NA,NA,NA,NA
SXM-108,2011,0,SXM-151,SXM-216,BRO-21,NA,NA,NA,NA,NA,NA,NA
SXM-108,2013,0,SXM-151,SXM-216,BRO-21,NA,NA,NA,NA,NA,NA,NA
SXM-113,2005,0,SXM-30,BRO-243,SXM-63,NA,NA,NA,NA,NA,NA,NA
SXM-113,2009,0,SXM-30,BRO-243,SXM-63,NA,NA,NA,NA,NA,NA,NA
SXM-113,2011,0,SXM-30,BRO-243,SXM-63,NA,NA,NA,NA,NA,NA,NA
SXM-113,2013,0,SXM-30,BRO-243,SXM-63,NA,NA,NA,NA,NA,NA,NA
SXM-131,2005,0,JOS-34,MCR-13,SXM-281,SHL-49,NA,NA,NA,NA,NA,NA
SXM-131,2009,0,JOS-34,MCR-13,SXM-281,SHL-49,NA,NA,NA,NA,NA,NA
SXM-131,2011,0,JOS-34,MCR-13,SXM-281,SHL-49,NA,NA,NA,NA,NA,NA
SXM-131,2013,0,JOS-34,MCR-13,SXM-281,SHL-49,NA,NA,NA,NA,NA,NA
SXM-144,2005,0,SXM-40,BRO-243,BRO-16,NA,NA,NA,NA,NA,NA,NA
SXM-144,2009,0,SXM-40,BRO-243,BRO-16,NA,NA,NA,NA,NA,NA,NA
SXM-144,2011,0,SXM-40,BRO-243,BRO-16,NA,NA,NA,NA,NA,NA,NA
SXM-144,2013,0,SXM-40,BRO-243,BRO-16,NA,NA,NA,NA,NA,NA,NA
SXM-151,2013,0,SXM-151,BRO-21,SXM-216,NA,NA,NA,NA,NA,NA,NA
SXM-152,2005,0,BRO-243,SXM-40,BRO-243,BRO-16,BRO-245,NA,NA,NA,NA,NA
SXM-152,2009,0,BRO-243,SXM-40,BRO-243,BRO-16,BRO-245,NA,NA,NA,NA,NA
SXM-152,2011,0,BRO-243,SXM-40,BRO-243,BRO-16,BRO-245,NA,NA,NA,NA,NA
SXM-152,2013,0,BRO-243,SXM-40,BRO-243,BRO-16,BRO-245,NA,NA,NA,NA,NA
SXM-205,2007,0,SXM-151,SXM-216,BRO-21,BRO-129,FOR-2,NA,NA,NA,NA,NA
SXM-205,2008,0,SXM-151,SXM-216,BRO-21,BRO-129,FOR-2,NA,NA,NA,NA,NA
SXM-205,2009,0,SXM-151,SXM-216,BRO-21,BRO-129,FOR-2,NA,NA,NA,NA,NA
SXM-205,2013,0,SXM-151,SXM-216,BRO-21,BRO-129,FOR-2,NA,NA,NA,NA,NA
SXM-216,2013,0,SXM-216,FOR-2,SXM-151,BRO-21,NA,NA,NA,NA,NA,NA
SXM-255,2009,0,SXM-281,SXM-40,BRO-129,NA,NA,NA,NA,NA,NA,NA
SXM-255,2011,0,SXM-281,SXM-40,BRO-129,NA,NA,NA,NA,NA,NA,NA
SXM-255,2013,0,SXM-281,SXM-40,BRO-129,NA,NA,NA,NA,NA,NA,NA
SXM-281,2009,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
SXM-281,2011,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
SXM-281,2012,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
SXM-281,2013,0,BRO-129,SXM-40,SXM-281,NA,NA,NA,NA,NA,NA,NA
SXM-30,2013,0,SXM-30,BRO-243,GRN-49,SXM-40,NA,NA,NA,NA,NA,NA
SXM-314,2005,0,BRO-57,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
SXM-314,2009,0,BRO-57,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
SXM-314,2011,0,BRO-57,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
SXM-314,2013,0,BRO-57,SXM-40,BRO-243,NA,NA,NA,NA,NA,NA,NA
SXM-347,2005,0,SXM-281,SXM-40,BRO-57,NA,NA,NA,NA,NA,NA,NA
SXM-347,2009,0,SXM-281,SXM-40,BRO-57,NA,NA,NA,NA,NA,NA,NA
SXM-347,2011,0,SXM-281,SXM-40,BRO-57,NA,NA,NA,NA,NA,NA,NA
SXM-347,2013,0,SXM-281,SXM-40,BRO-57,NA,NA,NA,NA,NA,NA,NA
SXM-349,2005,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-349,2007,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-349,2008,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-349,2009,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-349,2011,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-349,2013,0,BRO-243,SXM-40,SXM-63,SXM-30,NA,NA,NA,NA,NA,NA
SXM-38,2005,0,SXM-63,BRO-196,FOR-2,JOS-34,NA,NA,NA,NA,NA,NA
SXM-38,2009,0,SXM-63,BRO-196,FOR-2,JOS-34,NA,NA,NA,NA,NA,NA
SXM-38,2011,0,SXM-63,BRO-196,FOR-2,JOS-34,NA,NA,NA,NA,NA,NA
SXM-38,2013,0,SXM-63,BRO-196,FOR-2,JOS-34,NA,NA,NA,NA,NA,NA
SXM-381,2005,0,FOR-2,SHL-49,SXM-107,NA,NA,NA,NA,NA,NA,NA
SXM-381,2009,0,FOR-2,SHL-49,SXM-107,NA,NA,NA,NA,NA,NA,NA
SXM-381,2011,0,FOR-2,SHL-49,SXM-107,NA,NA,NA,NA,NA,NA,NA
SXM-381,2013,0,FOR-2,SHL-49,SXM-107,NA,NA,NA,NA,NA,NA,NA
SXM-40,2013,0,SXM-40,BRO-129,BRO-16,BRO-243,NA,NA,NA,NA,NA,NA
SXM-431,2009,0,SHL-49,BRO-16,JOS-34,SXM-40,BRO-129,NA,NA,NA,NA,NA
SXM-431,2011,0,SHL-49,BRO-16,JOS-34,SXM-40,BRO-129,NA,NA,NA,NA,NA
SXM-431,2013,0,SHL-49,BRO-16,JOS-34,SXM-40,BRO-129,NA,NA,NA,NA,NA
SXM-435,2009,0,BRO-16,SXM-30,SXM-63,BRO-243,NA,NA,NA,NA,NA,NA
SXM-435,2011,0,BRO-16,SXM-30,SXM-63,BRO-243,NA,NA,NA,NA,NA,NA
SXM-435,2013,0,BRO-16,SXM-30,SXM-63,BRO-243,NA,NA,NA,NA,NA,NA
SXM-437,2009,0,BRO-196,BRO-10,BRO-245,SXM-63,NA,NA,NA,NA,NA,NA
SXM-437,2011,0,BRO-196,BRO-10,BRO-245,SXM-63,NA,NA,NA,NA,NA,NA
SXM-437,2013,0,BRO-196,BRO-10,BRO-245,SXM-63,NA,NA,NA,NA,NA,NA
SXM-63,2013,0,SXM-63,BRO-243,BRO-42,BRO-196,BRO-57,SXM-30,NA,NA,NA,NA
TUK-3,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-3,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-5,2008,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-5,2010,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-5,2012,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
TUK-5,2014,0,FOR-2,SHL-49,JOS-25,JOS-34,BRO-16,NA,NA,NA,NA,NA
